polymer_name,monomer_name,smiles_monomer,distribution,property,value,pm,units,ref,link/doi,comment,note,mechanism
poly(3-hydroxy-5-phenylmethoxypentanoic acid),(3R)-3-hydroxy-5-phenylmethoxypentanoic acid.(3S)-3-hydroxy-5-phenylmethoxypentanoic acid,O=C(O)C[C@@H](O)CCOCc1ccccc1.O=C(O)C[C@H](O)CCOCc1ccccc1,,Tg,-14,1,C,"Shakaroun, R. M., Li, H., J‚àö¬©han, P., Blot, M., Alaaeddine, A., Carpentier, J. F., & Guillaume, S. M. (2021). Stereoselective ring-opening polymerization of functional _-lactones: Influence of the exocyclic side-group. Polymer Chemistry, 12(28), 4022-4034. https://doi.org/10.1039/d1py00669j",_10.1039/d1py00669j,"Table 1, #40",,ester_stereo
poly(3-hydroxy-5-phenylmethoxypentanoic acid),(3R)-3-hydroxy-5-phenylmethoxypentanoic acid.(3S)-3-hydroxy-5-phenylmethoxypentanoic acid,O=C(O)C[C@@H](O)CCOCc1ccccc1.O=C(O)C[C@H](O)CCOCc1ccccc1,,Mn,9100,1,g/mol,"Shakaroun, R. M., Li, H., J‚àö¬©han, P., Blot, M., Alaaeddine, A., Carpentier, J. F., & Guillaume, S. M. (2021). Stereoselective ring-opening polymerization of functional _-lactones: Influence of the exocyclic side-group. Polymer Chemistry, 12(28), 4022-4034. https://doi.org/10.1039/d1py00669j",_10.1039/d1py00669j,"Table 1, #40",,ester_stereo
poly(3-hydroxy-5-phenylmethoxypentanoic acid),(3R)-3-hydroxy-5-phenylmethoxypentanoic acid.(3S)-3-hydroxy-5-phenylmethoxypentanoic acid,O=C(O)C[C@@H](O)CCOCc1ccccc1.O=C(O)C[C@H](O)CCOCc1ccccc1,,PDI,1.15,1,,"Shakaroun, R. M., Li, H., J‚àö¬©han, P., Blot, M., Alaaeddine, A., Carpentier, J. F., & Guillaume, S. M. (2021). Stereoselective ring-opening polymerization of functional _-lactones: Influence of the exocyclic side-group. Polymer Chemistry, 12(28), 4022-4034. https://doi.org/10.1039/d1py00669j",_10.1039/d1py00669j,"Table 1, #40",,ester_stereo
poly(3-hydroxy-5-phenylmethoxypentanoic acid),(3R)-3-hydroxy-5-phenylmethoxypentanoic acid.(3S)-3-hydroxy-5-phenylmethoxypentanoic acid,O=C(O)C[C@@H](O)CCOCc1ccccc1.O=C(O)C[C@H](O)CCOCc1ccccc1,,Mw,10465,1,g/mol,"Shakaroun, R. M., Li, H., J‚àö¬©han, P., Blot, M., Alaaeddine, A., Carpentier, J. F., & Guillaume, S. M. (2021). Stereoselective ring-opening polymerization of functional _-lactones: Influence of the exocyclic side-group. Polymer Chemistry, 12(28), 4022-4034. https://doi.org/10.1039/d1py00669j",_10.1039/d1py00669j,"Table 1, #40",,ester_stereo
poly(3-Hydroxy-4-phenoxybutanoic acid),(3R)-3-Hydroxy-4-phenoxybutanoic acid.(3S)-3-Hydroxy-4-phenoxybutanoic acid,O=C(O)C[C@@H](O)COc1ccccc1.O=C(O)C[C@H](O)COc1ccccc1,,Tg,37,0.14,C,"Shakaroun, R. M., Li, H., J‚àö¬©han, P., Blot, M., Alaaeddine, A., Carpentier, J. F., & Guillaume, S. M. (2021). Stereoselective ring-opening polymerization of functional _-lactones: Influence of the exocyclic side-group. Polymer Chemistry, 12(28), 4022-4034. https://doi.org/10.1039/d1py00669j",_10.1039/d1py00669j,"Table 1, #5",,ester_stereo
poly(3-Hydroxy-4-phenoxybutanoic acid),(3R)-3-Hydroxy-4-phenoxybutanoic acid.(3S)-3-Hydroxy-4-phenoxybutanoic acid,O=C(O)C[C@@H](O)COc1ccccc1.O=C(O)C[C@H](O)COc1ccccc1,,Mn,10600,0.14,g/mol,"Shakaroun, R. M., Li, H., J‚àö¬©han, P., Blot, M., Alaaeddine, A., Carpentier, J. F., & Guillaume, S. M. (2021). Stereoselective ring-opening polymerization of functional _-lactones: Influence of the exocyclic side-group. Polymer Chemistry, 12(28), 4022-4034. https://doi.org/10.1039/d1py00669j",_10.1039/d1py00669j,"Table 1, #5",,ester_stereo
poly(3-Hydroxy-4-phenoxybutanoic acid),(3R)-3-Hydroxy-4-phenoxybutanoic acid.(3S)-3-Hydroxy-4-phenoxybutanoic acid,O=C(O)C[C@@H](O)COc1ccccc1.O=C(O)C[C@H](O)COc1ccccc1,,PDI,1.14,0.14,,"Shakaroun, R. M., Li, H., J‚àö¬©han, P., Blot, M., Alaaeddine, A., Carpentier, J. F., & Guillaume, S. M. (2021). Stereoselective ring-opening polymerization of functional _-lactones: Influence of the exocyclic side-group. Polymer Chemistry, 12(28), 4022-4034. https://doi.org/10.1039/d1py00669j",_10.1039/d1py00669j,"Table 1, #5",,ester_stereo
poly(3-Hydroxy-4-phenoxybutanoic acid),(3R)-3-Hydroxy-4-phenoxybutanoic acid.(3S)-3-Hydroxy-4-phenoxybutanoic acid,O=C(O)C[C@@H](O)COc1ccccc1.O=C(O)C[C@H](O)COc1ccccc1,,Mw,12084,0.14,g/mol,"Shakaroun, R. M., Li, H., J‚àö¬©han, P., Blot, M., Alaaeddine, A., Carpentier, J. F., & Guillaume, S. M. (2021). Stereoselective ring-opening polymerization of functional _-lactones: Influence of the exocyclic side-group. Polymer Chemistry, 12(28), 4022-4034. https://doi.org/10.1039/d1py00669j",_10.1039/d1py00669j,"Table 1, #5",,ester_stereo
poly(3-Hydroxy-4-phenoxybutanoic acid),(3R)-3-Hydroxy-4-phenoxybutanoic acid.(3S)-3-Hydroxy-4-phenoxybutanoic acid,O=C(O)C[C@@H](O)COc1ccccc1.O=C(O)C[C@H](O)COc1ccccc1,,Tg,37,0.14,C,"Shakaroun, R. M., Li, H., J‚àö¬©han, P., Blot, M., Alaaeddine, A., Carpentier, J. F., & Guillaume, S. M. (2021). Stereoselective ring-opening polymerization of functional _-lactones: Influence of the exocyclic side-group. Polymer Chemistry, 12(28), 4022-4034. https://doi.org/10.1039/d1py00669j",_10.1039/d1py00669j,"Table 1, #6",,ester_stereo
poly(3-Hydroxy-4-phenoxybutanoic acid),(3R)-3-Hydroxy-4-phenoxybutanoic acid.(3S)-3-Hydroxy-4-phenoxybutanoic acid,O=C(O)C[C@@H](O)COc1ccccc1.O=C(O)C[C@H](O)COc1ccccc1,,Mn,25600,0.14,g/mol,"Shakaroun, R. M., Li, H., J‚àö¬©han, P., Blot, M., Alaaeddine, A., Carpentier, J. F., & Guillaume, S. M. (2021). Stereoselective ring-opening polymerization of functional _-lactones: Influence of the exocyclic side-group. Polymer Chemistry, 12(28), 4022-4034. https://doi.org/10.1039/d1py00669j",_10.1039/d1py00669j,"Table 1, #6",,ester_stereo
poly(3-Hydroxy-4-phenoxybutanoic acid),(3R)-3-Hydroxy-4-phenoxybutanoic acid.(3S)-3-Hydroxy-4-phenoxybutanoic acid,O=C(O)C[C@@H](O)COc1ccccc1.O=C(O)C[C@H](O)COc1ccccc1,,PDI,1.06,0.14,,"Shakaroun, R. M., Li, H., J‚àö¬©han, P., Blot, M., Alaaeddine, A., Carpentier, J. F., & Guillaume, S. M. (2021). Stereoselective ring-opening polymerization of functional _-lactones: Influence of the exocyclic side-group. Polymer Chemistry, 12(28), 4022-4034. https://doi.org/10.1039/d1py00669j",_10.1039/d1py00669j,"Table 1, #6",,ester_stereo
poly(3-Hydroxy-4-phenoxybutanoic acid),(3R)-3-Hydroxy-4-phenoxybutanoic acid.(3S)-3-Hydroxy-4-phenoxybutanoic acid,O=C(O)C[C@@H](O)COc1ccccc1.O=C(O)C[C@H](O)COc1ccccc1,,Mw,27136,0.14,g/mol,"Shakaroun, R. M., Li, H., J‚àö¬©han, P., Blot, M., Alaaeddine, A., Carpentier, J. F., & Guillaume, S. M. (2021). Stereoselective ring-opening polymerization of functional _-lactones: Influence of the exocyclic side-group. Polymer Chemistry, 12(28), 4022-4034. https://doi.org/10.1039/d1py00669j",_10.1039/d1py00669j,"Table 1, #6",,ester_stereo
poly(3-Hydroxy-4-phenoxybutanoic acid),(3R)-3-Hydroxy-4-phenoxybutanoic acid.(3S)-3-Hydroxy-4-phenoxybutanoic acid,O=C(O)C[C@@H](O)COc1ccccc1.O=C(O)C[C@H](O)COc1ccccc1,,Tg,38,0.13,C,"Shakaroun, R. M., Li, H., J‚àö¬©han, P., Blot, M., Alaaeddine, A., Carpentier, J. F., & Guillaume, S. M. (2021). Stereoselective ring-opening polymerization of functional _-lactones: Influence of the exocyclic side-group. Polymer Chemistry, 12(28), 4022-4034. https://doi.org/10.1039/d1py00669j",_10.1039/d1py00669j,"Table 1, #8",,ester_stereo
poly(3-Hydroxy-4-phenoxybutanoic acid),(3R)-3-Hydroxy-4-phenoxybutanoic acid.(3S)-3-Hydroxy-4-phenoxybutanoic acid,O=C(O)C[C@@H](O)COc1ccccc1.O=C(O)C[C@H](O)COc1ccccc1,,Mn,44100,0.13,g/mol,"Shakaroun, R. M., Li, H., J‚àö¬©han, P., Blot, M., Alaaeddine, A., Carpentier, J. F., & Guillaume, S. M. (2021). Stereoselective ring-opening polymerization of functional _-lactones: Influence of the exocyclic side-group. Polymer Chemistry, 12(28), 4022-4034. https://doi.org/10.1039/d1py00669j",_10.1039/d1py00669j,"Table 1, #8",,ester_stereo
poly(3-Hydroxy-4-phenoxybutanoic acid),(3R)-3-Hydroxy-4-phenoxybutanoic acid.(3S)-3-Hydroxy-4-phenoxybutanoic acid,O=C(O)C[C@@H](O)COc1ccccc1.O=C(O)C[C@H](O)COc1ccccc1,,PDI,1.16,0.13,,"Shakaroun, R. M., Li, H., J‚àö¬©han, P., Blot, M., Alaaeddine, A., Carpentier, J. F., & Guillaume, S. M. (2021). Stereoselective ring-opening polymerization of functional _-lactones: Influence of the exocyclic side-group. Polymer Chemistry, 12(28), 4022-4034. https://doi.org/10.1039/d1py00669j",_10.1039/d1py00669j,"Table 1, #8",,ester_stereo
poly(3-Hydroxy-4-phenoxybutanoic acid),(3R)-3-Hydroxy-4-phenoxybutanoic acid.(3S)-3-Hydroxy-4-phenoxybutanoic acid,O=C(O)C[C@@H](O)COc1ccccc1.O=C(O)C[C@H](O)COc1ccccc1,,Mw,51156,0.13,g/mol,"Shakaroun, R. M., Li, H., J‚àö¬©han, P., Blot, M., Alaaeddine, A., Carpentier, J. F., & Guillaume, S. M. (2021). Stereoselective ring-opening polymerization of functional _-lactones: Influence of the exocyclic side-group. Polymer Chemistry, 12(28), 4022-4034. https://doi.org/10.1039/d1py00669j",_10.1039/d1py00669j,"Table 1, #8",,ester_stereo
poly(3-Hydroxy-4-phenoxybutanoic acid),(3R)-3-Hydroxy-4-phenoxybutanoic acid.(3S)-3-Hydroxy-4-phenoxybutanoic acid,O=C(O)C[C@@H](O)COc1ccccc1.O=C(O)C[C@H](O)COc1ccccc1,,Tg,40,0.14,C,"Shakaroun, R. M., Li, H., J‚àö¬©han, P., Blot, M., Alaaeddine, A., Carpentier, J. F., & Guillaume, S. M. (2021). Stereoselective ring-opening polymerization of functional _-lactones: Influence of the exocyclic side-group. Polymer Chemistry, 12(28), 4022-4034. https://doi.org/10.1039/d1py00669j",_10.1039/d1py00669j,"Table 1, #9",,ester_stereo
poly(3-Hydroxy-4-phenoxybutanoic acid),(3R)-3-Hydroxy-4-phenoxybutanoic acid.(3S)-3-Hydroxy-4-phenoxybutanoic acid,O=C(O)C[C@@H](O)COc1ccccc1.O=C(O)C[C@H](O)COc1ccccc1,,Mn,80500,0.14,g/mol,"Shakaroun, R. M., Li, H., J‚àö¬©han, P., Blot, M., Alaaeddine, A., Carpentier, J. F., & Guillaume, S. M. (2021). Stereoselective ring-opening polymerization of functional _-lactones: Influence of the exocyclic side-group. Polymer Chemistry, 12(28), 4022-4034. https://doi.org/10.1039/d1py00669j",_10.1039/d1py00669j,"Table 1, #9",,ester_stereo
poly(3-Hydroxy-4-phenoxybutanoic acid),(3R)-3-Hydroxy-4-phenoxybutanoic acid.(3S)-3-Hydroxy-4-phenoxybutanoic acid,O=C(O)C[C@@H](O)COc1ccccc1.O=C(O)C[C@H](O)COc1ccccc1,,PDI,1.2,0.14,,"Shakaroun, R. M., Li, H., J‚àö¬©han, P., Blot, M., Alaaeddine, A., Carpentier, J. F., & Guillaume, S. M. (2021). Stereoselective ring-opening polymerization of functional _-lactones: Influence of the exocyclic side-group. Polymer Chemistry, 12(28), 4022-4034. https://doi.org/10.1039/d1py00669j",_10.1039/d1py00669j,"Table 1, #9",,ester_stereo
poly(3-Hydroxy-4-phenoxybutanoic acid),(3R)-3-Hydroxy-4-phenoxybutanoic acid.(3S)-3-Hydroxy-4-phenoxybutanoic acid,O=C(O)C[C@@H](O)COc1ccccc1.O=C(O)C[C@H](O)COc1ccccc1,,Mw,96600,0.14,g/mol,"Shakaroun, R. M., Li, H., J‚àö¬©han, P., Blot, M., Alaaeddine, A., Carpentier, J. F., & Guillaume, S. M. (2021). Stereoselective ring-opening polymerization of functional _-lactones: Influence of the exocyclic side-group. Polymer Chemistry, 12(28), 4022-4034. https://doi.org/10.1039/d1py00669j",_10.1039/d1py00669j,"Table 1, #9",,ester_stereo
Poly(methyl methacrylate-co-styrene),Methyl methacrylate.Styrene,C=C(C)C(=O)OC.C=Cc1ccccc1,"[0.5, 0.5]",Mn,276000,0,g/mol,"Suzuki, H., Nishio, Y., Kimura, N., Mathot, V. B. F., Pijpers, M. F. J., & Murakami, Y. (1994). Effects of sequence length distribution on heat capacity and glass transition temperature of styrene-methyl methacrylate copolymers. Polymer, 35(17), 3698‚Äö√Ñ√¨3702. https://doi.org/10.1016/0032-3861(94)90548-8",https://doi.org/10.1016/0032-3861(94)90548-8,Table 1 SM3-8,,vinyl_stereo
Poly(methyl methacrylate-co-styrene),Methyl methacrylate.Styrene,C=C(C)C(=O)OC.C=Cc1ccccc1,"[0.5, 0.5]",Mw,447000,0,g/mol,"Suzuki, H., Nishio, Y., Kimura, N., Mathot, V. B. F., Pijpers, M. F. J., & Murakami, Y. (1994). Effects of sequence length distribution on heat capacity and glass transition temperature of styrene-methyl methacrylate copolymers. Polymer, 35(17), 3698‚Äö√Ñ√¨3702. https://doi.org/10.1016/0032-3861(94)90548-8",https://doi.org/10.1016/0032-3861(94)90548-8,Table 1 SM3-8,,vinyl_stereo
Poly(methyl methacrylate-co-styrene),Methyl methacrylate.Styrene,C=C(C)C(=O)OC.C=Cc1ccccc1,"[0.5, 0.5]",PDI,1.62,0,,"Suzuki, H., Nishio, Y., Kimura, N., Mathot, V. B. F., Pijpers, M. F. J., & Murakami, Y. (1994). Effects of sequence length distribution on heat capacity and glass transition temperature of styrene-methyl methacrylate copolymers. Polymer, 35(17), 3698‚Äö√Ñ√¨3702. https://doi.org/10.1016/0032-3861(94)90548-8",https://doi.org/10.1016/0032-3861(94)90548-8,Table 1 SM3-8,,vinyl_stereo
Poly(methyl methacrylate-co-styrene),Methyl methacrylate.Styrene,C=C(C)C(=O)OC.C=Cc1ccccc1,"[0.5, 0.5]",Tg,111.35,0,C,"Suzuki, H., Nishio, Y., Kimura, N., Mathot, V. B. F., Pijpers, M. F. J., & Murakami, Y. (1994). Effects of sequence length distribution on heat capacity and glass transition temperature of styrene-methyl methacrylate copolymers. Polymer, 35(17), 3698‚Äö√Ñ√¨3702. https://doi.org/10.1016/0032-3861(94)90548-8",https://doi.org/10.1016/0032-3861(94)90548-8,Table 1 SM3-8,,vinyl_stereo
Poly(methyl methacrylate-co-styrene),Methyl methacrylate.Styrene,C=C(C)C(=O)OC.C=Cc1ccccc1,"[0.5, 0.5]",Mn,96000,0,g/mol,"Suzuki, H., Nishio, Y., Kimura, N., Mathot, V. B. F., Pijpers, M. F. J., & Murakami, Y. (1994). Effects of sequence length distribution on heat capacity and glass transition temperature of styrene-methyl methacrylate copolymers. Polymer, 35(17), 3698‚Äö√Ñ√¨3702. https://doi.org/10.1016/0032-3861(94)90548-8",https://doi.org/10.1016/0032-3861(94)90548-8,Table 1 SM5-11,,vinyl_stereo
Poly(methyl methacrylate-co-styrene),Methyl methacrylate.Styrene,C=C(C)C(=O)OC.C=Cc1ccccc1,"[0.5, 0.5]",Mw,137000,0,g/mol,"Suzuki, H., Nishio, Y., Kimura, N., Mathot, V. B. F., Pijpers, M. F. J., & Murakami, Y. (1994). Effects of sequence length distribution on heat capacity and glass transition temperature of styrene-methyl methacrylate copolymers. Polymer, 35(17), 3698‚Äö√Ñ√¨3702. https://doi.org/10.1016/0032-3861(94)90548-8",https://doi.org/10.1016/0032-3861(94)90548-8,Table 1 SM5-11,,vinyl_stereo
Poly(methyl methacrylate-co-styrene),Methyl methacrylate.Styrene,C=C(C)C(=O)OC.C=Cc1ccccc1,"[0.5, 0.5]",PDI,1.42708333,0,,"Suzuki, H., Nishio, Y., Kimura, N., Mathot, V. B. F., Pijpers, M. F. J., & Murakami, Y. (1994). Effects of sequence length distribution on heat capacity and glass transition temperature of styrene-methyl methacrylate copolymers. Polymer, 35(17), 3698‚Äö√Ñ√¨3702. https://doi.org/10.1016/0032-3861(94)90548-8",https://doi.org/10.1016/0032-3861(94)90548-8,Table 1 SM5-11,,vinyl_stereo
Poly(methyl methacrylate-co-styrene),Methyl methacrylate.Styrene,C=C(C)C(=O)OC.C=Cc1ccccc1,"[0.5, 0.5]",Tg,102.85,0,C,"Suzuki, H., Nishio, Y., Kimura, N., Mathot, V. B. F., Pijpers, M. F. J., & Murakami, Y. (1994). Effects of sequence length distribution on heat capacity and glass transition temperature of styrene-methyl methacrylate copolymers. Polymer, 35(17), 3698‚Äö√Ñ√¨3702. https://doi.org/10.1016/0032-3861(94)90548-8",https://doi.org/10.1016/0032-3861(94)90548-8,Table 1 SM5-11,,vinyl_stereo
Poly(methyl methacrylate-co-styrene),Methyl methacrylate.Styrene,C=C(C)C(=O)OC.C=Cc1ccccc1,"[0.5, 0.5]",Mn,210000,0,g/mol,"Suzuki, H., Nishio, Y., Kimura, N., Mathot, V. B. F., Pijpers, M. F. J., & Murakami, Y. (1994). Effects of sequence length distribution on heat capacity and glass transition temperature of styrene-methyl methacrylate copolymers. Polymer, 35(17), 3698‚Äö√Ñ√¨3702. https://doi.org/10.1016/0032-3861(94)90548-8",https://doi.org/10.1016/0032-3861(94)90548-8,Table 1 SM7-8,,vinyl_stereo
Poly(methyl methacrylate-co-styrene),Methyl methacrylate.Styrene,C=C(C)C(=O)OC.C=Cc1ccccc1,"[0.5, 0.5]",Mw,270000,0,g/mol,"Suzuki, H., Nishio, Y., Kimura, N., Mathot, V. B. F., Pijpers, M. F. J., & Murakami, Y. (1994). Effects of sequence length distribution on heat capacity and glass transition temperature of styrene-methyl methacrylate copolymers. Polymer, 35(17), 3698‚Äö√Ñ√¨3702. https://doi.org/10.1016/0032-3861(94)90548-8",https://doi.org/10.1016/0032-3861(94)90548-8,Table 1 SM7-8,,vinyl_stereo
Poly(methyl methacrylate-co-styrene),Methyl methacrylate.Styrene,C=C(C)C(=O)OC.C=Cc1ccccc1,"[0.5, 0.5]",PDI,1.28571429,0,,"Suzuki, H., Nishio, Y., Kimura, N., Mathot, V. B. F., Pijpers, M. F. J., & Murakami, Y. (1994). Effects of sequence length distribution on heat capacity and glass transition temperature of styrene-methyl methacrylate copolymers. Polymer, 35(17), 3698‚Äö√Ñ√¨3702. https://doi.org/10.1016/0032-3861(94)90548-8",https://doi.org/10.1016/0032-3861(94)90548-8,Table 1 SM7-8,,vinyl_stereo
Poly(methyl methacrylate-co-styrene),Methyl methacrylate.Styrene,C=C(C)C(=O)OC.C=Cc1ccccc1,"[0.5, 0.5]",Tg,100.85,0,C,"Suzuki, H., Nishio, Y., Kimura, N., Mathot, V. B. F., Pijpers, M. F. J., & Murakami, Y. (1994). Effects of sequence length distribution on heat capacity and glass transition temperature of styrene-methyl methacrylate copolymers. Polymer, 35(17), 3698‚Äö√Ñ√¨3702. https://doi.org/10.1016/0032-3861(94)90548-8",https://doi.org/10.1016/0032-3861(94)90548-8,Table 1 SM7-8,,vinyl_stereo
poly(RS-3-hydroxybutyrate),R-3-hydroxybutyrate.S-3-hydroxybutyrate,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,,Tg,-10,0.7,C,"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",DOI: 10.1038/s41467-018-04734-6,"1, SI Fig 34, SI Table 1",,ester_stereo
poly(RS-3-hydroxybutyrate),R-3-hydroxybutyrate.S-3-hydroxybutyrate,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,,Tg,-15,0.74,C,"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",DOI: 10.1038/s41467-018-04734-6,"1, SI Fig 34, SI Table 1",,ester_stereo
poly(RS-3-hydroxybutyrate),R-3-hydroxybutyrate.S-3-hydroxybutyrate,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,,Tg,3,0.88,C,"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",DOI: 10.1038/s41467-018-04734-6,"4e, table1, si fig 38",,ester_stereo
poly(RS-3-hydroxybutyrate),R-3-hydroxybutyrate.S-3-hydroxybutyrate,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,,Tg,3,0.89,C,"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",DOI: 10.1038/s41467-018-04734-6,"4e, table1, si fig 39",,ester_stereo
poly(RS-3-hydroxybutyrate),R-3-hydroxybutyrate.S-3-hydroxybutyrate,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,,Tg,-1,0.91,C,"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",DOI: 10.1038/s41467-018-04734-6,Table 1.01,,ester_stereo
poly(RS-3-hydroxybutyrate),R-3-hydroxybutyrate.S-3-hydroxybutyrate,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,,Tm,128,0.91,C,"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",DOI: 10.1038/s41467-018-04734-6,Table 1.01,,ester_stereo
poly(RS-3-hydroxybutyrate),R-3-hydroxybutyrate.S-3-hydroxybutyrate,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,,Mn,4770,0.91,g/mol,"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",DOI: 10.1038/s41467-018-04734-6,Table 1.01,,ester_stereo
poly(RS-3-hydroxybutyrate),R-3-hydroxybutyrate.S-3-hydroxybutyrate,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,,PDI,1.17,0.91,,"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",DOI: 10.1038/s41467-018-04734-6,Table 1.01,,ester_stereo
poly(RS-3-hydroxybutyrate),R-3-hydroxybutyrate.S-3-hydroxybutyrate,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,,Mw,5580.9,0.91,g/mol,"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",DOI: 10.1038/s41467-018-04734-6,Table 1.01,,ester_stereo
poly(RS-3-hydroxybutyrate),R-3-hydroxybutyrate.S-3-hydroxybutyrate,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,,Tg,3,0.93,C,"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",DOI: 10.1038/s41467-018-04734-6,Table 1.02,,ester_stereo
poly(RS-3-hydroxybutyrate),R-3-hydroxybutyrate.S-3-hydroxybutyrate,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,,Mn,10900,0.93,g/mol,"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",DOI: 10.1038/s41467-018-04734-6,Table 1.02,,ester_stereo
