smiles_polymer,smiles_monomer,monomers,pm,Mn,Tg,Tm,Tm_pred,Tg_pred,model_id,distribution,ref,comment,mechanism,monomers.1,DP,replicate_structure,dTm,dTg
C[C@H](O)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,119000.0,,170.0,168.54845,5.993009,6,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 1.12,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,2,1.4515499999999975,
C[C@@H](O)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,154000.0,,171.0,168.53568,5.7179823,6,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 1.13,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,2,2.4643199999999865,
C[C@@H](O)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,43000.0,,172.0,168.53568,5.7179823,6,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 2.1,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,2,3.4643199999999865,
C[C@H](O)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,74800.0,,172.0,168.54845,5.993009,6,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 2.2,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,2,3.4515499999999975,
C[C@H](O)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,42900.0,,172.0,168.54845,5.993009,6,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 2.4,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,2,3.4515499999999975,
C[C@H](O)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,72100.0,,172.0,168.54845,5.993009,6,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 2.5,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,2,3.4515499999999975,
C[C@@H](O)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,118000.0,,175.0,168.53568,5.7179823,6,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 2.3,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,2,6.4643199999999865,
C[C@@H](O)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,113000.0,,175.0,168.53568,5.7179823,6,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 2.6,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,2,6.4643199999999865,
C[C@@H](O)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,20100.0,,161.0,168.53568,5.7179823,6,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 1.09,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,3,7.5356800000000135,
C[C@H](O)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,37400.0,,164.0,168.54845,5.993009,6,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 1.10,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,3,4.5484500000000025,
C[C@@H](O)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,64300.0,,169.0,168.53568,5.7179823,6,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 1.11,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,3,0.4643199999999865,
C[C@H](O)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,119000.0,,170.0,168.54845,5.993009,6,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 1.12,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,3,1.4515499999999975,
C[C@H](O)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,154000.0,,171.0,168.54845,5.993009,6,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 1.13,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,3,2.4515499999999975,
C[C@@H](O)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,43000.0,,172.0,168.53568,5.7179823,6,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 2.1,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,3,3.4643199999999865,
C[C@H](O)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,74800.0,,172.0,168.54845,5.993009,6,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 2.2,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,3,3.4515499999999975,
C[C@@H](O)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,42900.0,,172.0,168.53568,5.7179823,6,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 2.4,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,3,3.4643199999999865,
C[C@@H](O)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,72100.0,,172.0,168.53568,5.7179823,6,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 2.5,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,3,3.4643199999999865,
C[C@@H](O)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,118000.0,,175.0,168.53568,5.7179823,6,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 2.3,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,3,6.4643199999999865,
C[C@@H](O)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O[C@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,113000.0,,175.0,168.53568,5.7179823,6,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 2.6,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,3,6.4643199999999865,
C[C@H](O)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,20100.0,,161.0,168.54845,5.993009,6,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 1.09,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,4,7.5484500000000025,
C[C@H](O)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O,C[C@@H](O)CC(=O)O.C[C@H](O)CC(=O)O,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",0.99,37400.0,,164.0,168.54845,5.993009,6,[],"Tang, X., & Chen, E. Y. X. (2018). Chemical synthesis of perfectly isotactic and high melting bacterial poly(3-hydroxybutyrate) from bio-sourced racemic cyclic diolide. Nature Communications, 9(1), 1-11. https://doi.org/10.1038/s41467-018-04734-3",Table 1.10,ester_stereo,"('C[C@@H](O)CC(=O)O', 'C[C@H](O)CC(=O)O')",25,4,4.5484500000000025,
